run,tag,step,value
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,980,0.9032809734344482
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1176,0.9097691178321838
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1372,0.9097735285758972
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1568,0.9152764081954956
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1764,0.9193243384361267
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,1960,0.9158837795257568
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2156,0.9203315377235413
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2352,0.9185776114463806
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2548,0.9211688041687012
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2744,0.9242872595787048
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,2940,0.9263622760772705
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,3136,0.9247239232063293
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,3332,0.9256433248519897
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,3528,0.9277264475822449
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,3724,0.9294449687004089
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_accuracy_vs_iterations,3920,0.9283649325370789
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,196,0.42697688937187195
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,392,0.5010996460914612
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,588,0.5408346056938171
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,784,0.6206002235412598
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,980,0.6292710900306702
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1176,0.6620779037475586
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1372,0.6568502187728882
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1568,0.6917089819908142
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1764,0.7006930708885193
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,1960,0.6990174651145935
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2156,0.6982871890068054
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2352,0.7187919616699219
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2548,0.7163951396942139
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2744,0.7191551923751831
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,2940,0.731778085231781
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,3136,0.7297881841659546
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,3332,0.73122239112854
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,3528,0.7381491661071777
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,3724,0.7433006763458252
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_binary_iou_vs_iterations,3920,0.7431079149246216
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,196,0.23387882113456726
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,392,0.29232069849967957
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,588,0.3772587478160858
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,784,0.46577900648117065
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,980,0.47835224866867065
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,1176,0.5237287282943726
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,1372,0.5163640975952148
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,1568,0.564924955368042
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,1764,0.5738130211830139
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,1960,0.5834248065948486
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,2156,0.5822717547416687
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,2352,0.5840734243392944
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,2548,0.5902538895606995
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,2744,0.5969471335411072
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,2940,0.6210355758666992
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,3136,0.6235345602035522
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,3332,0.6266677975654602
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,3528,0.6360935568809509
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,3724,0.6410027146339417
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_dice_coef_vs_iterations,3920,0.6485369205474854
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,196,0.35352280735969543
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,392,0.33397117257118225
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,588,0.30813297629356384
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,784,0.26645684242248535
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,980,0.25225576758384705
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,1176,0.2362712025642395
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,1372,0.23272959887981415
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,1568,0.2221078723669052
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,1764,0.21049468219280243
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,1960,0.2167859971523285
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,2156,0.20588847994804382
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,2352,0.209974467754364
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,2548,0.20526191592216492
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,2744,0.1950865089893341
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,2940,0.18935874104499817
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,3136,0.19221237301826477
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,3332,0.192777618765831
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,3528,0.18541035056114197
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,3724,0.1816423386335373
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_16_size_176_date_20220810\validation,evaluation_loss_vs_iterations,3920,0.18179138004779816
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,0,0.8482030034065247
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,1,0.8508701920509338
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,2,0.85813307762146
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,3,0.8671244978904724
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,4,0.8746089339256287
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,5,0.8792567253112793
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,6,0.8848528265953064
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,7,0.8893923759460449
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,8,0.8917417526245117
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,9,0.8960252404212952
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,10,0.89931720495224
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,11,0.9013670086860657
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,12,0.9026821851730347
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,13,0.9054276943206787
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,14,0.9064622521400452
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,15,0.9084922075271606
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,16,0.9096072316169739
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,17,0.9100827574729919
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,18,0.9113701581954956
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_accuracy,19,0.9124476909637451
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,0,0.4251004457473755
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,1,0.43175986409187317
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,2,0.49035006761550903
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,3,0.5362280011177063
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,4,0.5601738691329956
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,5,0.5719245672225952
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,6,0.587727427482605
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,7,0.6023385524749756
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,8,0.6114226579666138
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,9,0.6265183687210083
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,10,0.6387119293212891
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,11,0.6465320587158203
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,12,0.6517928838729858
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,13,0.6617883443832397
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,14,0.6654137969017029
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,15,0.6733206510543823
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,16,0.6778629422187805
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,17,0.6791059970855713
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,18,0.6839288473129272
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_binary_iou,19,0.6878057718276978
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,0,0.19765664637088776
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,1,0.2448449432849884
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,2,0.2760726511478424
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,3,0.32557129859924316
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,4,0.36443647742271423
fit\sentinel_2\unet_model_opt_adam_lr_0.001_batch_32_epochs_20_filters_32_size_112_date_20220810\train,epoch_dice_coef,5,0.38598760962486267
